,jp_title,char_name,fav,img,colors
5564,Jashin-chan Dropkick X,Miku Hatsune (初音 ミク),4747,https://cdn.myanimelist.net/images/characters/4/158297.jpg,"[[189, 218, 247], [144, 168, 227], [108, 108, 134], [80, 81, 100], [20, 16, 16], [57, 51, 47], [95, 82, 56], [125, 110, 74], [135, 146, 151], [164, 151, 104], [172, 179, 176], [203, 190, 144], [211, 209, 193], [228, 233, 229], [249, 249, 247]]"
5692,Shin Tennis no Oujisama: U-17 World Cup,Ryouma Echizen (越前  リョーマ),2238,https://cdn.myanimelist.net/images/characters/14/423565.jpg,"[[195, 219, 247], [115, 135, 176], [104, 121, 159], [98, 107, 131], [72, 75, 88], [29, 25, 84], [23, 19, 18], [43, 41, 46], [75, 34, 24], [136, 64, 42], [172, 162, 157], [62, 53, 185], [188, 184, 185], [228, 229, 228], [249, 252, 252]]"
6123,Chainsaw Man,Power  (パワー),21895,https://cdn.myanimelist.net/images/characters/7/494969.jpg,"[[198, 218, 248], [189, 201, 210], [147, 188, 229], [158, 171, 183], [124, 153, 190], [123, 133, 145], [90, 106, 153], [83, 96, 115], [49, 65, 89], [8, 7, 14], [55, 50, 47], [127, 99, 71], [17, 23, 173], [215, 233, 236], [239, 239, 239]]"
6124,Chainsaw Man,Denji  (デンジ),19479,https://cdn.myanimelist.net/images/characters/3/492407.jpg,"[[204, 223, 248], [164, 203, 253], [82, 117, 195], [95, 118, 148], [43, 75, 138], [18, 46, 109], [41, 43, 67], [5, 14, 62], [3, 3, 7], [23, 24, 26], [40, 40, 38], [20, 74, 169], [92, 134, 224], [53, 126, 234], [242, 244, 252]]"
6125,Chainsaw Man,Makima  (マキマ),16600,https://cdn.myanimelist.net/images/characters/4/489561.jpg,"[[212, 229, 248], [168, 181, 196], [118, 127, 209], [119, 129, 159], [87, 94, 170], [62, 49, 117], [36, 41, 84], [10, 11, 64], [20, 21, 19], [106, 118, 121], [64, 53, 155], [100, 118, 216], [211, 230, 233], [188, 148, 239], [226, 238, 246]]"
6126,Chainsaw Man,Aki Hayakawa (早川 アキ),9290,https://cdn.myanimelist.net/images/characters/13/395003.jpg,"[[176, 184, 228], [117, 122, 195], [33, 35, 114], [12, 5, 10], [58, 38, 12], [91, 71, 56], [107, 78, 12], [127, 115, 119], [164, 134, 75], [169, 142, 7], [51, 5, 192], [62, 52, 198], [206, 188, 163], [225, 217, 209], [231, 232, 241]]"
6127,Chainsaw Man,Reze  (レゼ),5130,https://cdn.myanimelist.net/images/characters/14/412779.jpg,"[[20, 9, 14], [38, 25, 33], [54, 40, 47], [67, 53, 62], [79, 63, 74], [93, 76, 89], [110, 88, 105], [119, 88, 74], [119, 104, 122], [133, 113, 139], [159, 86, 110], [158, 149, 181], [188, 175, 207], [204, 196, 218], [215, 211, 221]]"
6128,Chainsaw Man,Kobeni Higashiyama (東山 コベニ),4344,https://cdn.myanimelist.net/images/characters/3/467961.jpg,"[[220, 227, 252], [196, 204, 238], [164, 178, 239], [182, 181, 196], [144, 161, 232], [124, 125, 145], [86, 83, 104], [52, 55, 84], [40, 42, 68], [27, 27, 45], [16, 17, 34], [4, 3, 7], [179, 151, 161], [75, 75, 192], [252, 253, 253]]"
6129,Chainsaw Man,Pochita  (ポチタ),3268,https://cdn.myanimelist.net/images/characters/7/391655.jpg,"[[204, 224, 249], [154, 189, 225], [123, 163, 217], [109, 142, 184], [74, 94, 161], [67, 73, 87], [44, 56, 121], [15, 26, 81], [12, 15, 24], [42, 47, 54], [119, 124, 129], [182, 195, 202], [87, 110, 212], [80, 98, 213], [253, 254, 254]]"
6130,Chainsaw Man,Himeno  (姫野),2885,https://cdn.myanimelist.net/images/characters/12/386392.jpg,"[[189, 207, 228], [180, 191, 219], [155, 179, 209], [139, 153, 174], [109, 121, 146], [62, 79, 87], [19, 19, 15], [44, 36, 22], [64, 51, 26], [82, 73, 33], [89, 143, 74], [114, 174, 108], [140, 201, 150], [66, 205, 192], [89, 237, 239]]"
6131,Chainsaw Man,Angel Devil  (天使の悪魔),2268,https://cdn.myanimelist.net/images/characters/3/492720.jpg,"[[183, 217, 246], [95, 120, 195], [89, 95, 125], [67, 70, 95], [10, 11, 10], [27, 29, 30], [54, 55, 51], [127, 135, 141], [156, 165, 170], [184, 193, 196], [107, 136, 222], [205, 224, 229], [224, 232, 232], [232, 246, 247], [254, 254, 254]]"
6143,Blue Lock,Meguru Bachira (蜂楽 廻),4034,https://cdn.myanimelist.net/images/characters/14/491180.jpg,"[[132, 150, 175], [30, 120, 141], [89, 104, 115], [10, 18, 22], [32, 29, 30], [35, 48, 53], [49, 65, 72], [73, 43, 38], [91, 67, 61], [141, 70, 52], [199, 114, 92], [217, 137, 109], [218, 233, 238], [36, 240, 242], [111, 242, 244]]"
6145,Blue Lock,Yoichi Isagi (潔 世一),3684,https://cdn.myanimelist.net/images/characters/6/558080.jpg,"[[193, 233, 253], [166, 202, 241], [144, 154, 167], [63, 88, 129], [21, 35, 58], [13, 6, 6], [34, 19, 11], [72, 46, 28], [91, 71, 55], [115, 91, 80], [4, 130, 46], [155, 90, 41], [10, 161, 74], [179, 126, 82], [9, 209, 107]]"
6151,Blue Lock,Seishirou Nagi (凪 誠士郎),3351,https://cdn.myanimelist.net/images/characters/7/509663.jpg,"[[223, 235, 250], [147, 167, 197], [133, 142, 155], [105, 115, 129], [75, 88, 107], [5, 3, 4], [35, 27, 25], [58, 44, 41], [72, 60, 57], [137, 73, 63], [165, 169, 174], [184, 190, 198], [210, 214, 218], [240, 242, 242], [250, 252, 252]]"
6163,Mob Psycho 100 III,Arataka Reigen (霊幻 新隆),39247,https://cdn.myanimelist.net/images/characters/16/308364.jpg,"[[172, 196, 215], [131, 180, 215], [62, 145, 187], [115, 137, 168], [80, 106, 126], [43, 100, 146], [9, 28, 18], [37, 57, 55], [81, 81, 81], [118, 113, 115], [153, 157, 145], [175, 137, 184], [178, 186, 162], [203, 204, 190], [247, 246, 228]]"
6164,Mob Psycho 100 III,Shigeo Kageyama (影山 茂夫),26483,https://cdn.myanimelist.net/images/characters/6/343344.jpg,"[[205, 223, 241], [125, 145, 188], [14, 17, 15], [37, 38, 36], [63, 74, 68], [100, 124, 109], [149, 161, 147], [112, 175, 108], [95, 199, 196], [189, 203, 195], [135, 203, 141], [150, 220, 163], [223, 222, 203], [225, 209, 167], [232, 240, 235]]"
6165,Mob Psycho 100 III, Ekubo (エクボ),1699,https://cdn.myanimelist.net/images/characters/8/299395.jpg,"[[114, 178, 224], [103, 145, 219], [32, 70, 31], [105, 151, 92], [57, 50, 152], [60, 163, 58], [97, 193, 85], [203, 196, 167], [123, 205, 111], [130, 206, 187], [133, 213, 120], [96, 114, 216], [203, 224, 209], [52, 224, 230], [75, 234, 230]]"
6173,Kage no Jitsuryokusha ni Naritakute!,Cid Kagenou (シド・カゲノー),8879,https://cdn.myanimelist.net/images/characters/7/461218.jpg,"[[202, 220, 236], [161, 207, 222], [105, 166, 202], [123, 150, 174], [97, 124, 155], [76, 82, 92], [42, 58, 79], [15, 13, 15], [34, 30, 34], [58, 44, 46], [107, 109, 116], [151, 145, 144], [175, 179, 185], [232, 231, 232], [248, 248, 248]]"
6175,Kage no Jitsuryokusha ni Naritakute!,Delta  (デルタ),1867,https://cdn.myanimelist.net/images/characters/10/483020.jpg,"[[211, 227, 245], [147, 190, 211], [112, 143, 168], [7, 6, 13], [29, 22, 24], [41, 31, 34], [50, 39, 42], [64, 50, 54], [76, 58, 61], [90, 68, 72], [102, 79, 83], [116, 110, 119], [158, 140, 149], [195, 182, 191], [253, 253, 254]]"
6213,Bocchi the Rock!,Hitori Gotou (後藤 ひとり),15343,https://cdn.myanimelist.net/images/characters/8/491455.jpg,"[[222, 228, 240], [201, 208, 235], [190, 175, 239], [185, 167, 236], [173, 171, 223], [161, 155, 210], [147, 142, 200], [144, 123, 195], [116, 109, 151], [85, 79, 116], [44, 47, 54], [95, 52, 29], [160, 121, 73], [164, 166, 174], [214, 201, 118]]"
6214,Bocchi the Rock!,Ryou Yamada (山田 リョウ),4345,https://cdn.myanimelist.net/images/characters/16/491303.jpg,"[[216, 225, 237], [201, 212, 224], [166, 176, 194], [93, 118, 134], [27, 29, 28], [42, 45, 46], [56, 58, 59], [69, 72, 77], [84, 90, 94], [118, 70, 49], [121, 122, 125], [156, 102, 73], [166, 114, 84], [212, 175, 152], [101, 204, 212]]"
6215,Bocchi the Rock!,Nijika Ijichi (伊地知 虹夏),2525,https://cdn.myanimelist.net/images/characters/16/491305.jpg,"[[215, 228, 248], [148, 225, 247], [135, 217, 240], [153, 165, 186], [103, 164, 199], [151, 138, 226], [115, 139, 153], [92, 112, 129], [70, 84, 94], [61, 51, 136], [42, 42, 88], [21, 25, 37], [51, 59, 65], [203, 202, 182], [101, 85, 207]]"
6216,Bocchi the Rock!,Ikuyo Kita (喜多 郁代),2442,https://cdn.myanimelist.net/images/characters/10/509914.jpg,"[[216, 233, 251], [198, 218, 247], [153, 166, 217], [121, 129, 168], [75, 80, 111], [33, 11, 100], [21, 13, 70], [16, 13, 28], [41, 24, 131], [58, 50, 160], [172, 126, 99], [191, 161, 133], [61, 58, 202], [212, 200, 192], [89, 87, 219]]"
6217,Bocchi the Rock!,Kikuri Hiroi (廣井 きくり),2098,https://cdn.myanimelist.net/images/characters/4/493846.jpg,"[[122, 115, 148], [104, 103, 130], [95, 93, 115], [30, 23, 30], [46, 36, 45], [67, 59, 63], [59, 38, 74], [79, 75, 83], [68, 52, 88], [83, 65, 107], [92, 70, 120], [120, 119, 121], [99, 79, 129], [155, 149, 167], [167, 160, 174]]"
6223,"Fuufu Ijou, Koibito Miman.",Akari Watanabe (渡辺 星),2492,https://cdn.myanimelist.net/images/characters/16/499736.jpg,"[[195, 211, 240], [136, 149, 225], [59, 46, 69], [120, 80, 90], [146, 92, 152], [194, 103, 177], [211, 123, 183], [66, 59, 214], [209, 143, 216], [219, 150, 109], [234, 215, 183], [239, 235, 232], [234, 172, 244], [223, 152, 245], [239, 207, 250]]"
6313,Urusei Yatsura (2022),Lum  (ラム),2134,https://cdn.myanimelist.net/images/characters/11/498938.jpg,"[[198, 230, 253], [157, 180, 211], [96, 113, 125], [16, 9, 14], [49, 50, 48], [119, 98, 30], [186, 192, 21], [47, 176, 200], [203, 130, 84], [208, 121, 29], [197, 212, 31], [204, 216, 141], [92, 230, 251], [220, 251, 248], [254, 254, 254]]"
6413,Golden Kamuy 4th Season,Saichi Sugimoto (杉元 佐一),2836,https://cdn.myanimelist.net/images/characters/13/354183.jpg,"[[157, 197, 235], [99, 185, 219], [115, 141, 175], [88, 112, 147], [57, 117, 141], [51, 88, 115], [24, 48, 74], [8, 17, 43], [4, 2, 5], [33, 18, 14], [56, 34, 27], [82, 49, 36], [99, 61, 47], [37, 39, 174], [254, 254, 254]]"
6422,Golden Kamuy 4th Season,Hyakunosuke Ogata (尾形 百之助),1598,https://cdn.myanimelist.net/images/characters/5/354187.jpg,"[[168, 197, 224], [106, 126, 142], [2, 3, 4], [28, 17, 15], [37, 22, 19], [40, 47, 46], [57, 35, 27], [70, 44, 34], [67, 82, 82], [85, 56, 45], [88, 102, 97], [134, 153, 147], [149, 169, 164], [41, 158, 175], [253, 254, 254]]"
6513,Berserk: Ougon Jidai-hen - Memorial Edition,Guts  (ガッツ),83837,https://cdn.myanimelist.net/images/characters/13/284125.jpg,"[[186, 221, 246], [141, 189, 223], [104, 152, 187], [71, 107, 138], [72, 62, 151], [50, 65, 95], [40, 45, 63], [24, 25, 42], [9, 9, 17], [85, 91, 96], [128, 129, 132], [172, 164, 164], [112, 91, 192], [225, 209, 204], [247, 248, 247]]"
6514,Berserk: Ougon Jidai-hen - Memorial Edition,Griffith  (グリフィス),15589,https://cdn.myanimelist.net/images/characters/9/326322.jpg,"[[219, 222, 235], [181, 192, 216], [92, 59, 57], [101, 90, 110], [133, 121, 139], [152, 99, 82], [160, 153, 170], [184, 131, 115], [197, 107, 28], [204, 154, 139], [219, 173, 157], [228, 192, 180], [239, 212, 199], [247, 231, 219], [251, 244, 237]]"
6515,Berserk: Ougon Jidai-hen - Memorial Edition,Casca  (キャスカ),4560,https://cdn.myanimelist.net/images/characters/14/72697.jpg,"[[135, 217, 237], [99, 170, 224], [84, 133, 191], [79, 117, 154], [80, 106, 114], [9, 11, 12], [34, 36, 37], [50, 62, 64], [67, 86, 90], [99, 130, 128], [109, 152, 151], [131, 173, 172], [150, 198, 200], [186, 231, 233], [236, 251, 252]]"
6516,Berserk: Ougon Jidai-hen - Memorial Edition,The Skull Knight  (髑髏の騎士),2101,https://cdn.myanimelist.net/images/characters/8/535379.jpg,"[[44, 29, 46], [74, 50, 69], [96, 74, 94], [102, 62, 75], [118, 95, 112], [123, 79, 91], [140, 115, 128], [142, 98, 108], [156, 132, 142], [169, 147, 156], [181, 162, 169], [193, 175, 182], [203, 188, 195], [214, 200, 207], [225, 215, 222]]"
6517,Berserk: Ougon Jidai-hen - Memorial Edition,Puck  (パック),1816,https://cdn.myanimelist.net/images/characters/8/101984.jpg,"[[185, 235, 252], [150, 220, 250], [135, 172, 195], [51, 129, 189], [114, 130, 141], [2, 2, 6], [88, 79, 73], [144, 118, 87], [170, 149, 118], [183, 177, 154], [199, 203, 193], [225, 228, 220], [76, 178, 236], [114, 203, 246], [245, 249, 248]]"
6518,Berserk: Ougon Jidai-hen - Memorial Edition,Judeau  (ジュドー),1580,https://cdn.myanimelist.net/images/characters/7/101985.jpg,"[[196, 229, 250], [148, 211, 249], [112, 159, 202], [66, 135, 190], [54, 107, 157], [36, 75, 119], [12, 9, 11], [60, 60, 50], [102, 105, 89], [140, 142, 129], [177, 183, 166], [217, 227, 195], [75, 166, 229], [106, 194, 245], [247, 249, 247]]"
6657,Meitantei Conan: Hannin no Hanzawa-san,Conan Edogawa (江戸川 コナン),7468,https://cdn.myanimelist.net/images/characters/11/308347.jpg,"[[176, 210, 243], [97, 131, 180], [68, 86, 111], [26, 72, 154], [41, 47, 61], [17, 27, 83], [9, 12, 17], [37, 23, 8], [63, 34, 13], [125, 87, 60], [146, 130, 111], [170, 167, 154], [9, 90, 205], [219, 214, 198], [238, 236, 226]]"
6658,Meitantei Conan: Hannin no Hanzawa-san,Kaito Kuroba (黒羽 快斗),4189,https://cdn.myanimelist.net/images/characters/6/279396.jpg,"[[154, 192, 232], [103, 133, 170], [96, 102, 114], [51, 66, 83], [6, 4, 6], [23, 22, 29], [68, 40, 26], [106, 72, 51], [128, 94, 84], [144, 97, 71], [152, 134, 124], [166, 167, 164], [197, 193, 182], [46, 126, 208], [225, 232, 227]]"
6659,Meitantei Conan: Hannin no Hanzawa-san,Ai Haibara (灰原 哀),2544,https://cdn.myanimelist.net/images/characters/14/146141.jpg,"[[183, 209, 251], [129, 173, 216], [109, 143, 175], [64, 110, 153], [54, 86, 116], [32, 64, 98], [15, 14, 98], [4, 5, 6], [40, 53, 47], [89, 95, 69], [101, 120, 106], [15, 5, 136], [189, 190, 190], [15, 8, 204], [233, 239, 240]]"
6932,Vinland Saga Season 2,Thorfinn  (トルフィン),30974,https://cdn.myanimelist.net/images/characters/9/309871.jpg,"[[194, 207, 247], [158, 194, 241], [140, 183, 226], [143, 165, 244], [130, 161, 198], [109, 138, 174], [121, 127, 142], [75, 116, 154], [98, 105, 118], [73, 87, 107], [63, 69, 80], [44, 46, 51], [103, 80, 57], [135, 106, 59], [121, 143, 238]]"
6936,Vinland Saga Season 2,Askeladd  (アシェラッド),28184,https://cdn.myanimelist.net/images/characters/14/401940.jpg,"[[183, 216, 226], [148, 169, 176], [124, 148, 162], [115, 139, 153], [77, 104, 110], [13, 13, 12], [27, 23, 22], [16, 39, 30], [32, 46, 44], [52, 49, 45], [50, 72, 72], [72, 81, 82], [111, 113, 107], [95, 144, 145], [145, 150, 147]]"
6938,Vinland Saga Season 2,Thorkell  (トルケル),2675,https://cdn.myanimelist.net/images/characters/10/437129.jpg,"[[156, 208, 241], [115, 198, 227], [82, 144, 179], [57, 107, 155], [69, 95, 117], [42, 72, 101], [34, 49, 64], [15, 24, 36], [80, 81, 82], [99, 100, 99], [117, 120, 121], [144, 146, 147], [169, 168, 169], [195, 193, 192], [218, 217, 216]]"
6972,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Anos Voldigoad (アノス・ヴォルディゴード),3932,https://cdn.myanimelist.net/images/characters/13/465356.jpg,"[[190, 212, 243], [107, 127, 162], [35, 24, 27], [58, 46, 47], [74, 61, 60], [94, 80, 78], [110, 94, 91], [131, 98, 85], [133, 123, 122], [160, 154, 154], [186, 179, 189], [203, 198, 199], [225, 222, 221], [246, 244, 243], [254, 254, 254]]"
7002,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,Mahiru Shiina (椎名 真昼),3528,https://cdn.myanimelist.net/images/characters/12/461554.jpg,"[[222, 227, 249], [200, 209, 247], [181, 196, 245], [163, 177, 239], [139, 153, 227], [112, 122, 210], [88, 54, 69], [118, 76, 87], [52, 28, 128], [135, 89, 102], [167, 134, 139], [82, 60, 172], [195, 178, 187], [230, 219, 214], [241, 243, 249]]"
7015,Bungou Stray Dogs 4th Season,Fyodor Dostoyevsky (フョードル・ドストエフスキー),2088,https://cdn.myanimelist.net/images/characters/9/380465.jpg,"[[200, 215, 225], [16, 14, 17], [38, 36, 40], [49, 46, 50], [70, 62, 67], [106, 98, 103], [124, 138, 145], [154, 128, 131], [144, 158, 165], [186, 158, 160], [194, 178, 180], [226, 214, 215], [240, 232, 232], [248, 240, 240], [254, 254, 254]]"
7020,NieR:Automata Ver1.1a,YoRHa 2-gou B-gata  (ヨルハ2号B型),2266,https://cdn.myanimelist.net/images/characters/6/489088.jpg,"[[197, 199, 238], [169, 170, 219], [146, 134, 188], [62, 39, 40], [77, 57, 66], [110, 77, 47], [118, 95, 88], [152, 135, 126], [178, 169, 160], [198, 187, 183], [202, 197, 206], [222, 200, 203], [228, 220, 223], [241, 239, 242], [250, 250, 250]]"
7073,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,Ais Wallenstein (アイズ・ヴァレンシュタイン),3115,https://cdn.myanimelist.net/images/characters/14/328382.jpg,"[[189, 237, 242], [203, 215, 233], [163, 221, 227], [146, 180, 205], [116, 170, 196], [108, 145, 156], [92, 115, 123], [57, 89, 100], [35, 50, 55], [84, 78, 77], [147, 138, 137], [162, 168, 171], [202, 197, 198], [232, 235, 237], [253, 254, 254]]"
7080,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,Maple  (メイプル),1755,https://cdn.myanimelist.net/images/characters/10/396709.jpg,"[[211, 228, 254], [185, 192, 230], [88, 75, 149], [66, 56, 59], [78, 68, 75], [89, 76, 81], [99, 83, 88], [105, 97, 104], [117, 108, 114], [144, 127, 133], [169, 165, 176], [103, 89, 193], [229, 225, 230], [143, 123, 235], [253, 253, 253]]"
7150,Trigun Stampede,Vash the Stampede  (ヴァッシュ・ザ・スタンピード),17208,https://cdn.myanimelist.net/images/characters/10/89607.jpg,"[[201, 222, 251], [161, 223, 247], [122, 196, 235], [97, 172, 218], [156, 163, 185], [108, 114, 136], [59, 67, 94], [28, 31, 43], [4, 10, 74], [4, 2, 9], [56, 64, 161], [57, 65, 225], [214, 225, 225], [81, 87, 225], [238, 244, 248]]"
7151,Trigun Stampede,Nicholas D. Wolfwood (ニコラス・D・ウルフウッド),3405,https://cdn.myanimelist.net/images/characters/2/89610.jpg,"[[163, 211, 248], [140, 188, 239], [73, 98, 175], [66, 79, 116], [35, 42, 72], [4, 9, 38], [1, 0, 1], [21, 14, 15], [93, 49, 45], [131, 99, 101], [152, 141, 142], [166, 124, 120], [206, 180, 174], [231, 221, 218], [251, 252, 251]]"
7976,[Oshi no Ko],Kana Arima (有馬 かな),8782,https://cdn.myanimelist.net/images/characters/6/503733.jpg,"[[209, 219, 248], [175, 179, 199], [117, 119, 153], [71, 68, 110], [22, 17, 45], [62, 36, 40], [103, 50, 50], [28, 11, 108], [123, 61, 61], [39, 15, 129], [74, 39, 167], [133, 61, 217], [130, 115, 218], [107, 56, 220], [253, 252, 252]]"
7977,[Oshi no Ko],Ai Hoshino (星野 アイ),7680,https://cdn.myanimelist.net/images/characters/6/496453.jpg,"[[204, 213, 238], [75, 147, 205], [57, 38, 104], [25, 11, 28], [67, 16, 20], [96, 28, 31], [127, 42, 75], [153, 139, 29], [134, 83, 161], [81, 24, 175], [217, 210, 54], [117, 56, 233], [154, 95, 236], [127, 226, 247], [251, 252, 252]]"
7978,[Oshi no Ko],Aquamarine Hoshino (星野 愛久愛海),5099,https://cdn.myanimelist.net/images/characters/8/512509.jpg,"[[205, 225, 247], [136, 208, 238], [170, 190, 200], [111, 183, 227], [143, 164, 174], [126, 137, 215], [84, 146, 188], [91, 100, 180], [58, 104, 152], [20, 44, 71], [95, 106, 106], [130, 98, 32], [123, 132, 125], [220, 198, 131], [232, 240, 241]]"
7979,[Oshi no Ko],Ruby Hoshino (星野 瑠美衣),2565,https://cdn.myanimelist.net/images/characters/5/496454.jpg,"[[202, 213, 246], [130, 200, 236], [109, 176, 222], [90, 134, 181], [66, 95, 128], [42, 35, 103], [20, 16, 32], [60, 38, 40], [111, 57, 56], [127, 67, 66], [175, 168, 172], [80, 54, 180], [132, 115, 212], [113, 59, 224], [250, 252, 252]]"
7980,[Oshi no Ko],Akane Kurokawa (黒川 あかね),5401,https://cdn.myanimelist.net/images/characters/5/512681.jpg,"[[207, 221, 247], [120, 128, 211], [72, 77, 126], [37, 24, 35], [80, 47, 52], [107, 70, 68], [127, 85, 82], [133, 64, 66], [143, 118, 101], [156, 125, 146], [167, 164, 118], [178, 147, 169], [200, 180, 196], [222, 209, 215], [253, 253, 253]]"
7986,Jigokuraku,Gabimaru  (画眉丸),2723,https://cdn.myanimelist.net/images/characters/5/497163.jpg,"[[228, 231, 243], [207, 209, 235], [182, 212, 231], [124, 145, 166], [12, 13, 13], [36, 32, 26], [50, 47, 38], [79, 71, 54], [109, 115, 114], [138, 142, 140], [161, 165, 161], [188, 194, 194], [217, 226, 231], [242, 243, 250], [254, 254, 254]]"
7996,Mashle,Mash Burnedead (マッシュ・バーンデッド),1836,https://cdn.myanimelist.net/images/characters/12/410288.jpg,"[[190, 215, 251], [142, 151, 221], [101, 109, 178], [64, 71, 133], [7, 8, 52], [0, 0, 0], [41, 39, 35], [78, 76, 70], [117, 114, 102], [144, 141, 134], [182, 112, 49], [199, 145, 109], [213, 181, 148], [227, 208, 185], [252, 252, 249]]"
8036,Boku no Kokoro no Yabai Yatsu,Anna Yamada (山田 杏奈),2829,https://cdn.myanimelist.net/images/characters/12/485465.jpg,"[[223, 231, 250], [182, 189, 233], [150, 167, 197], [68, 94, 134], [62, 44, 44], [93, 71, 70], [115, 90, 89], [128, 109, 108], [137, 128, 136], [159, 150, 158], [186, 175, 180], [218, 198, 202], [200, 220, 142], [232, 216, 216], [249, 247, 247]]"
8046,Kono Subarashii Sekai ni Bakuen wo!,Megumin  (めぐみん),41487,https://cdn.myanimelist.net/images/characters/14/349249.jpg,"[[222, 240, 252], [197, 205, 223], [84, 162, 218], [162, 161, 173], [100, 118, 148], [70, 67, 82], [52, 53, 64], [12, 22, 110], [34, 38, 48], [15, 20, 37], [92, 86, 105], [29, 54, 145], [41, 87, 200], [116, 205, 244], [252, 253, 253]]"
8048,Kono Subarashii Sekai ni Bakuen wo!,Kazuma Satou (佐藤 和真),20774,https://cdn.myanimelist.net/images/characters/8/301302.jpg,"[[190, 216, 238], [128, 190, 214], [147, 169, 190], [116, 131, 149], [96, 108, 134], [86, 88, 110], [65, 68, 82], [73, 69, 38], [111, 107, 50], [198, 155, 116], [227, 193, 153], [235, 214, 186], [238, 236, 231], [245, 231, 207], [250, 249, 244]]"
8049,Kono Subarashii Sekai ni Bakuen wo!,Aqua  (アクア),11083,https://cdn.myanimelist.net/images/characters/14/282523.jpg,"[[201, 232, 252], [164, 175, 228], [100, 108, 151], [10, 2, 3], [107, 47, 23], [158, 84, 32], [167, 108, 84], [182, 147, 163], [191, 125, 56], [211, 161, 96], [72, 168, 227], [224, 168, 230], [234, 186, 142], [246, 219, 206], [253, 250, 248]]"
8050,Kono Subarashii Sekai ni Bakuen wo!,Lalatina Ford Dustiness (ダスティネス・フォード・ララティーナ / ダクネス),6395,https://cdn.myanimelist.net/images/characters/14/266229.jpg,"[[212, 239, 252], [194, 214, 242], [168, 185, 231], [160, 164, 209], [107, 140, 211], [150, 142, 178], [125, 123, 157], [98, 100, 127], [57, 48, 131], [39, 36, 66], [3, 2, 8], [80, 75, 91], [65, 89, 193], [200, 189, 199], [248, 250, 253]]"
8051,Kono Subarashii Sekai ni Bakuen wo!,Wiz  (ウィズ),1579,https://cdn.myanimelist.net/images/characters/14/339607.jpg,"[[228, 240, 252], [178, 199, 235], [126, 186, 229], [113, 151, 197], [89, 122, 169], [68, 98, 143], [51, 77, 116], [39, 61, 95], [26, 43, 73], [21, 18, 38], [57, 30, 45], [84, 56, 67], [97, 73, 83], [161, 112, 115], [253, 254, 254]]"
8076,Tonikaku Kawaii 2nd Season,Tsukasa Yuzaki (由崎 司),5613,https://cdn.myanimelist.net/images/characters/7/378069.jpg,"[[229, 238, 250], [183, 192, 241], [158, 160, 239], [99, 98, 119], [12, 10, 65], [3, 1, 6], [64, 53, 58], [48, 41, 145], [149, 95, 81], [159, 155, 160], [63, 52, 195], [112, 104, 205], [230, 212, 185], [141, 127, 236], [253, 254, 254]]"
8116,Mahoutsukai no Yome Season 2,Chise Hatori (羽鳥 智世),3794,https://cdn.myanimelist.net/images/characters/15/330649.jpg,"[[163, 194, 251], [76, 94, 139], [13, 21, 89], [27, 47, 21], [53, 95, 48], [22, 31, 128], [91, 157, 66], [158, 159, 159], [36, 157, 166], [26, 36, 174], [203, 200, 202], [104, 133, 230], [42, 48, 231], [27, 227, 239], [249, 251, 252]]"
8117,Mahoutsukai no Yome Season 2,Elias Ainsworth (エリアス・エインズワーズ),3190,https://cdn.myanimelist.net/images/characters/4/278307.jpg,"[[207, 226, 233], [184, 201, 209], [160, 178, 188], [137, 154, 163], [101, 130, 142], [39, 48, 96], [25, 31, 66], [6, 3, 10], [19, 16, 27], [42, 31, 38], [63, 56, 74], [98, 92, 110], [43, 36, 144], [224, 239, 246], [247, 253, 254]]"
8712,Jujutsu Kaisen 2nd Season,Touji Fushiguro (伏黒 甚爾),7117,https://cdn.myanimelist.net/images/characters/2/517123.jpg,"[[153, 175, 198], [146, 168, 191], [137, 158, 182], [120, 142, 167], [100, 119, 146], [89, 108, 134], [72, 86, 108], [48, 62, 83], [25, 35, 52], [23, 20, 19], [30, 24, 24], [38, 41, 38], [52, 51, 51], [70, 68, 57], [72, 51, 29]]"
8764,Masamune-kun no Revenge R,Aki Adagaki (安達垣 愛姫),2006,https://cdn.myanimelist.net/images/characters/12/229719.jpg,"[[7, 7, 5], [49, 51, 39], [65, 68, 56], [77, 84, 81], [92, 104, 107], [113, 113, 90], [115, 126, 124], [138, 149, 143], [158, 169, 165], [175, 186, 191], [214, 177, 97], [199, 212, 216], [219, 206, 159], [224, 237, 232], [251, 253, 253]]"
8765,Masamune-kun no Revenge R,Masamune Makabe (真壁 政宗),1502,https://cdn.myanimelist.net/images/characters/9/296323.jpg,"[[209, 215, 240], [167, 178, 229], [138, 142, 176], [49, 35, 46], [72, 54, 65], [100, 70, 77], [90, 83, 106], [117, 106, 128], [129, 92, 98], [148, 120, 136], [170, 144, 158], [187, 164, 177], [204, 189, 203], [230, 219, 230], [254, 254, 254]]"
