year;season;jp_title;img;Japanese;Episodes;Starting;Ending;Producers;Studios;Source;Age Rating;Rating Score;Rating Score Num;Reviewers;Rating Score Rank;Popularity Rank;Members;Favorites
2024;winter;Jaku-Chara Tomozaki-kun 2nd Stage;https://cdn.myanimelist.net/images/anime/1143/140807.jpg;弱キャラ友崎くん 2nd STAGE;13;3 Jan 2024;27 Mar 2024;Pony Canyon, AT-X, KlockWorx, Asmik Ace, Tokyo MX, BS11, APDREAM, arma bianca, Bit grooove promotion, Dream Shift, Happinet Phantom Studios, Bergamo;Project No.9;Light novel;PG-13 - Teens 13 or older;7.041;7.04;5321753217;"41712

2
 ";1784;134780;606
2024;winter;Dosanko Gal wa Namara Menkoi;https://cdn.myanimelist.net/images/anime/1937/136906.jpg;道産子ギャルはなまらめんこい;12;9 Jan 2024;26 Mar 2024;TV Tokyo, Pony Canyon, DMM.com, Bit grooove promotion, Television Hokkaido Broadcasting;SILVER LINK., Blade;Manga;PG-13 - Teens 13 or older;7.031;7.03;8184481844;"42712

2
 ";1375;185988;982
2024;winter;Cardfight!! Vanguard: Divinez;https://cdn.myanimelist.net/images/anime/1401/140964.jpg;カードファイト!! ヴァンガード DivineZ;13;13 Jan 2024;20 Apr 2024;Bushiroad;Kinema Citrus, GIFTanimation, Studio Jemi;Original;PG-13 - Teens 13 or older;7.021;7.02;12011201;"42842

2
 ";9767;3805;18
2024;winter;Sengoku Youko: Yonaoshi Kyoudai-hen;https://cdn.myanimelist.net/images/anime/1645/140627.jpg;戦国妖狐 世直し姉弟編;13;11 Jan 2024;4 Apr 2024;Nippon Animation, Nagoya Broadcasting Network, Crunchyroll, ABC Animation, FuRyu, Mixer, NetEase, BS Asahi, Bandai Namco Music Live, ABC Frontier;White Fox;Manga;PG-13 - Teens 13 or older;6.991;6.99;1722317223;"44242

2
 ";2984;61201;187
2024;winter;Oroka na Tenshi wa Akuma to Odoru;https://cdn.myanimelist.net/images/anime/1902/139271.jpg;愚かな天使は悪魔と踊る;12;9 Jan 2024;26 Mar 2024;TV Tokyo, Pony Canyon, Movic, AT-X, Gaina, Docomo Anime Store, Crunchyroll, Kadokawa, Aoni Production, Nihon Keizai Koukokusha, ANLA;Children's Playground Entertainment;Manga;PG-13 - Teens 13 or older;6.911;6.91;4628946289;"47862

2
 ";1901;124129;409
2024;winter;Mato Seihei no Slave;https://cdn.myanimelist.net/images/anime/1114/140805.jpg;魔都精兵のスレイブ;12;4 Jan 2024;21 Mar 2024;Pony Canyon, AT-X, MAGNET, Yostar;Seven Arcs;Manga;R+ - Mild Nudity;6.851;6.85;8389083890;"50872

2
 ";1181;220056;1653
2024;winter;Sasaki to Pii-chan;https://cdn.myanimelist.net/images/anime/1624/139672.jpg;佐々木とピーちゃん;12;5 Jan 2024;22 Mar 2024;AT-X, Nippon Columbia, Sammy, Crunchyroll, Kadokawa, Bit grooove promotion, GREE Entertainment;SILVER LINK.;Light novel;PG-13 - Teens 13 or older;6.841;6.84;4681846818;"51362

2
 ";2152;104701;208
2024;winter;Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.;https://cdn.myanimelist.net/images/anime/1925/139564.jpg;異世界でもふもふなでなでするためにがんばってます。;12;7 Jan 2024;24 Mar 2024;Pony Canyon, Nikkatsu, Futabasha, BS11, Crunchyroll, Yomiuri TV Enterprise, APDREAM, MAGNET;EMT Squared;Light novel;PG-13 - Teens 13 or older;6.781;6.78;3576935769;"54382

2
 ";2488;83328;412
2024;winter;Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd;https://cdn.myanimelist.net/images/anime/1873/139792.jpg;真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました 2nd;12;7 Jan 2024;24 Mar 2024;AT-X, Magic Capsule, Nippon Columbia, BS NTV, Kadokawa, Kyoto Broadcasting System;Studio Flad;Light novel;PG-13 - Teens 13 or older;6.761;6.76;4844648446;"55272

2
 ";1805;133085;377
2024;winter;Megumi no Daigo: Kyuukoku no Orange;https://cdn.myanimelist.net/images/anime/1824/140568.jpg;め組の大吾 救国のオレンジ;23;30 Sep 2023;23 Mar 2024;Yomiuri Telecasting, Kodansha, Crunchyroll;Brain's Base;Manga;PG-13 - Teens 13 or older;6.691;6.69;87728772;"59912

2
 ";4362;29186;70
2024;winter;Ishura;https://cdn.myanimelist.net/images/anime/1364/140875.jpg;異修羅;12;3 Jan 2024;20 Mar 2024;Magic Capsule, Tencent Japan, Kadokawa, Aiming;Passione;Light novel;R - 17+ (violence & profanity);6.671;6.67;3335333353;"61162

2
 ";2092;109032;383
2024;winter;Ninja Kamui;https://cdn.myanimelist.net/images/anime/1142/141351.jpg;No Title;13;11 Feb 2024;5 May 2024;Sola Entertainment;E&H Production;Original;R - 17+ (violence & profanity);6.661;6.66;6794367943;"61522

2
 ";1409;178636;1082
2024;winter;Shaman King: Flowers;https://cdn.myanimelist.net/images/anime/1117/139294.jpg;SHAMAN KING FLOWERS;13;10 Jan 2024;3 Apr 2024;TV Tokyo;Bridge;Manga;PG-13 - Teens 13 or older;6.571;6.57;73737373;"66482

2
 ";4080;33701;129
2024;winter;Bucchigiri?!;https://cdn.myanimelist.net/images/anime/1885/139871.jpg;ぶっちぎり?!;12;13 Jan 2024;6 Apr 2024;TOHO animation, dugout;MAPPA;Original;PG-13 - Teens 13 or older;6.521;6.52;3865638656;"69752

2
 ";2265;97190;391
2024;winter;Momochi-san Chi no Ayakashi Ouji;https://cdn.myanimelist.net/images/anime/1207/140800.jpg;百千さん家のあやかし王子;12;6 Jan 2024;23 Mar 2024;Aniplex, Movic, BS11, Crunchyroll;Drive;Manga;PG-13 - Teens 13 or older;6.511;6.51;1559315593;"70352

2
 ";3260;51306;232
2024;winter;Snack Basue;https://cdn.myanimelist.net/images/anime/1715/139033.jpg;スナックバス江;13;13 Jan 2024;5 Apr 2024;Sotsu, Pony Canyon, Bit grooove promotion, BS Asahi;Studio PuYUKAI;Manga;PG-13 - Teens 13 or older;6.501;6.50;30463046;"71032

2
 ";6847;9693;17
2024;winter;Pon no Michi;https://cdn.myanimelist.net/images/anime/1070/138961.jpg;ぽんのみち;12;6 Jan 2024;23 Mar 2024;Mainichi Broadcasting System, Kodansha, Good Smile Company, DMM.com, Myrica Music, AQUA ARIS, Bit grooove promotion, SUPA LOVE, Yostar, Sankyo;OLM;Original;PG-13 - Teens 13 or older;6.471;6.47;82828282;"72702

2
 ";4091;33554;138
2024;winter;Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.;https://cdn.myanimelist.net/images/anime/1734/139673.jpg;即死チートが最強すぎて、異世界のやつらがまるで相手にならないんですが。;12;5 Jan 2024;22 Mar 2024;Mainichi Broadcasting System, KlockWorx, Earth Star Entertainment, Tokyo MX, BS11, JR East Marketing & Communications, Nichion, MAGNET, AQUA ARIS;Okuruto Noboru;Light novel;R - 17+ (violence & profanity);6.371;6.37;7265372653;"78482

2
 ";1578;158488;615
2024;winter;Meiji Gekken: 1874;https://cdn.myanimelist.net/images/anime/1538/140687.jpg;明治撃剣－1874－;10;14 Jan 2024;17 Mar 2024;Ai Addiction, Crunchyroll;Tsumugi Akita Animation Lab;Original;R - 17+ (violence & profanity);6.331;6.33;45644564;"81182

2
 ";5787;14669;43
2024;winter;Buta no Liver wa Kanetsu Shiro;https://cdn.myanimelist.net/images/anime/1319/140965.jpg;豚のレバーは加熱しろ;12;8 Oct 2023;6 Feb 2024;Aniplex, BS11, Kadokawa;Project No.9;Light novel;PG-13 - Teens 13 or older;6.301;6.30;1638616386;"82542

2
 ";3464;46224;96
2024;winter;Metallic Rouge;https://cdn.myanimelist.net/images/anime/1859/140210.jpg;メタリックルージュ;13;11 Jan 2024;4 Apr 2024;Dentsu, Fuji TV, GAGA, Fujipacific Music, BS Fuji, bilibili, Crunchyroll, Line Digital Frontier;Bones;Original;PG-13 - Teens 13 or older;6.201;6.20;3122631226;"88212

2
 ";2120;106619;376
2024;winter;Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru;https://cdn.myanimelist.net/images/anime/1384/140829.jpg;最強タンクの迷宮攻略 ～体力9999のレアスキル持ちタンク、勇者パーティーを追放される～;12;7 Jan 2024;24 Mar 2024;Square Enix, Victor Entertainment, Medicos Entertainment, ABC Animation, AbemaTV, ABC Frontier, Procen Studio;Studio Polon;Manga;PG-13 - Teens 13 or older;6.121;6.12;3836738367;"93062

2
 ";2394;88043;131
2024;winter;Kekkon Yubiwa Monogatari;https://cdn.myanimelist.net/images/anime/1452/139991.jpg;結婚指輪物語;12;6 Jan 2024;23 Mar 2024;Square Enix, Toei Video, Pony Canyon, AT-X, KlockWorx, Studio Mausu, Hakuhodo DY Music & Pictures, BS11, APDREAM, Bushiroad Move;Staple Entertainment;Manga;R+ - Mild Nudity;6.071;6.07;4564145641;"95582

2
 ";1957;118805;370
2024;winter;Hikari no Ou 2nd Season;https://cdn.myanimelist.net/images/anime/1361/140742.jpg;火狩りの王 第2シーズン;10;14 Jan 2024;17 Mar 2024;Production I.G, WOWOW, flying DOG;Signal.MD;Light novel;PG-13 - Teens 13 or older;5.881;5.88;45054505;"105342

2
 ";6072;12904;10
2024;winter;Yami Shibai 12;https://cdn.myanimelist.net/images/anime/1187/139674.jpg;闇芝居 十二期;13;15 Jan 2024;8 Apr 2024;None found, add some;ILCA, ILCASHIPS;Original;PG-13 - Teens 13 or older;5.851;5.85;20142014;"106892

2
 ";8297;6003;17
2024;winter;Gekkan Mousou Kagaku;https://cdn.myanimelist.net/images/anime/1789/139296.jpg;月刊モー想科学;12;11 Jan 2024;28 Mar 2024;Sotsu, MediaNet, Pony Canyon, Crunchyroll, BS Asahi;OLM;Original;PG-13 - Teens 13 or older;5.421;5.42;27942794;"123622

2
 ";6371;11397;10
2024;fall;Touhai: Ura Rate Mahjong Touhairoku;https://cdn.myanimelist.net/images/anime/1306/145571.jpg;凍牌〜裏レート麻雀闘牌録〜;25;5 Oct 2024;Unknown;Pony Canyon, Studio Mausu;East Fish Studio;Manga;PG-13 - Teens 13 or older;6.241;6.24;17181718;"86232

2
 ";5387;17652;62
2024;winter;"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita";https://cdn.myanimelist.net/images/anime/1502/139926.jpg;名湯『異世界の湯』開拓記 ～アラフォー温泉マニアの転生先は、のんびり温泉天国でした～;12;12 Jan 2024;29 Mar 2024;Hobby Japan, FUTURE LEAP , Gekkou, YAB EntertainMent, WWWave;Wolfsbane, BloomZ;Light novel;R+ - Mild Nudity;5.241;5.24;98669866;"128162

2
 ";3883;37284;145
2024;winter;Chou Futsuu Ken Chiba Densetsu;https://cdn.myanimelist.net/images/anime/1374/132638.jpg;超普通県チバ伝説;13;5 Jan 2024;29 Mar 2024;Kadokawa;Super Normal Studio;Original;PG-13 - Teens 13 or older;5.141;5.14;468468;"130232

2
 ";8605;5501;10
2024;spring;Hibike! Euphonium 3;https://cdn.myanimelist.net/images/anime/1216/142086.jpg;響け！ユーフォニアム3;13;7 Apr 2024;30 Jun 2024;Lantis, Pony Canyon, Rakuonsha, ABC Animation, Heart Company, Bandai Namco Music Live;Kyoto Animation;Novel;PG-13 - Teens 13 or older;8.721;8.72;2974829748;"532

2
 ";2532;81091;1518
2024;spring;Dungeon Meshi;https://cdn.myanimelist.net/images/anime/1711/142478.jpg;ダンジョン飯;24;4 Jan 2024;13 Jun 2024;Ultra Super Pictures, Good Smile Company, Tencent Japan, Kadokawa;Trigger;Manga;R - 17+ (violence & profanity);8.611;8.61;217419217419;"962

2
 ";541;446989;8841
2024;spring;Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2;https://cdn.myanimelist.net/images/anime/1876/141251.jpg;無職転生 II ～異世界行ったら本気だす～ (第2クール);12;8 Apr 2024;1 Jul 2024;Frontier Works, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment;Studio Bind;Light novel;R - 17+ (violence & profanity);8.431;8.43;255606255606;"1792

2
 ";512;467612;4011
2024;spring;Girls Band Cry;https://cdn.myanimelist.net/images/anime/1711/140515.jpg;ガールズバンドクライ;13;6 Apr 2024;29 Jun 2024;agehasprings;Toei Animation;Original;PG-13 - Teens 13 or older;8.391;8.39;3898638986;"2032

2
 ";2163;103528;2297
2024;spring;Kono Subarashii Sekai ni Shukufuku wo! 3;https://cdn.myanimelist.net/images/anime/1758/141268.jpg;この素晴らしい世界に祝福を！3;11;10 Apr 2024;19 Jun 2024;Half H.P Studio, Nippon Columbia, 81 Produce, Sammy, Kadokawa;Drive;Light novel;PG-13 - Teens 13 or older;8.361;8.36;186555186555;"2262

2
 ";501;475601;5324
2024;spring;Kaijuu 8-gou;https://cdn.myanimelist.net/images/anime/1370/140362.jpg;怪獣8号;12;13 Apr 2024;29 Jun 2024;TV Tokyo, Khara, Nippon Columbia, TOHO animation, Shueisha, Sonilude, Toho Music;Production I.G;Manga;PG-13 - Teens 13 or older;8.301;8.30;304231304231;"2762

2
 ";429;551507;5412
2024;spring;Shinigami Bocchan to Kuro Maid 3rd Season;https://cdn.myanimelist.net/images/anime/1988/142714.jpg;死神坊ちゃんと黒メイド 第3期;12;7 Apr 2024;23 Jun 2024;Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment, NBCUniversal Entertainment Japan, BS11, Shogakukan, Yomiuri TV Enterprise, Bandai Spirits;J.C.Staff;Web manga;PG-13 - Teens 13 or older;8.141;8.14;2187021870;"4662

2
 ";3047;58655;246
2024;spring;Kimetsu no Yaiba: Hashira Geiko-hen;https://cdn.myanimelist.net/images/anime/1565/142711.jpg;鬼滅の刃 柱稽古編;8;12 May 2024;30 Jun 2024;Aniplex, Shueisha;ufotable;Manga;R - 17+ (violence & profanity);8.111;8.11;315582315582;"5042

2
 ";391;592307;4579
2024;spring;Ookami to Koushinryou: Merchant Meets the Wise Wolf;https://cdn.myanimelist.net/images/anime/1059/142414.jpg;狼と香辛料 MERCHANT MEETS THE WISE WOLF;25;2 Apr 2024;24 Sep 2024;TV Tokyo, Movic, TOHO animation, Good Smile Company, Kadokawa, Enishiya, Hayabusa Film;Passione;Light novel;PG-13 - Teens 13 or older;8.111;8.11;6865168651;"5112

2
 ";1139;227869;1823
2024;spring;The Fable;https://cdn.myanimelist.net/images/anime/1254/141155.jpg;ザ・ファブル;25;7 Apr 2024;29 Sep 2024;VAP, Kodansha, Nippon Television Network, Audio Planning U;Tezuka Productions;Manga;R - 17+ (violence & profanity);8.101;8.10;2654326543;"5232

2
 ";2614;76518;554
2024;spring;Himitsu no AiPri;https://cdn.myanimelist.net/images/anime/1816/141521.jpg;ひみつのアイプリ;Unknown;7 Apr 2024;Unknown;None found, add some;OLM, Dongwoo A&E;Game;PG - Children;6.201;6.20;388388;"88492

2
 ";10333;3159;19
2024;summer;Himitsu no AiPri;https://cdn.myanimelist.net/images/anime/1816/141521.jpg;ひみつのアイプリ;Unknown;7 Apr 2024;Unknown;None found, add some;OLM, Dongwoo A&E;Game;PG - Children;6.201;6.20;388388;"88492

2
 ";10333;3159;19
2024;fall;Himitsu no AiPri;https://cdn.myanimelist.net/images/anime/1816/141521.jpg;ひみつのアイプリ;Unknown;7 Apr 2024;Unknown;None found, add some;OLM, Dongwoo A&E;Game;PG - Children;6.201;6.20;388388;"88492

2
 ";10333;3159;19
2024;spring;Boku no Hero Academia 7th Season;https://cdn.myanimelist.net/images/anime/1529/140306.jpg;僕のヒーローアカデミア 第7期;21;4 May 2024;12 Oct 2024;Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha;Bones;Manga;PG-13 - Teens 13 or older;8.071;8.07;135065135065;"5582

2
 ";695;361718;2663
2024;spring;Karasu wa Aruji wo Erabanai;https://cdn.myanimelist.net/images/anime/1084/142685.jpg;烏は主を選ばない;20;6 Apr 2024;21 Sep 2024;NHK, NHK Enterprises;Pierrot;Novel;PG-13 - Teens 13 or older;8.061;8.06;1475614756;"5782

2
 ";3368;48192;433
2024;spring;Yuru Camp△ Season 3;https://cdn.myanimelist.net/images/anime/1178/142710.jpg;ゆるキャン△ SEASON3;12;4 Apr 2024;20 Jun 2024;Sotsu, Half H.P Studio, AT-X, KlockWorx, Houbunsha, MAGES., 81 Produce, BS11, FuRyu, Sony Music Solutions, enish;8bit;Manga;PG-13 - Teens 13 or older;8.011;8.01;3082330823;"6532

2
 ";2365;90249;526
2024;spring;Kuroshitsuji: Kishuku Gakkou-hen;https://cdn.myanimelist.net/images/anime/1505/141820.jpg;黒執事 -寄宿学校編-;11;13 Apr 2024;22 Jun 2024;Aniplex, Square Enix, Magic Capsule, Crunchyroll;CloverWorks;Manga;R - 17+ (violence & profanity);7.861;7.86;2847028470;"9092

2
 ";2359;90423;688
2024;spring;Urusei Yatsura (2022) 2nd Season;https://cdn.myanimelist.net/images/anime/1517/140830.jpg;うる星やつら第2期;23;12 Jan 2024;21 Jun 2024;Aniplex, Dentsu, Shogakukan-Shueisha Productions, Fuji TV, Shogakukan, Fuji Creative;David Production;Manga;PG-13 - Teens 13 or older;7.851;7.85;1558015580;"9372

2
 ";3289;50789;225
2024;fall;Neko ni Tensei shita Ojisan;https://cdn.myanimelist.net/images/anime/1659/144170.jpg;ねこに転生したおじさん;Unknown;7 Oct 2024;Unknown;None found, add some;Studio Eight Color;Web manga;G - All Ages;6.181;6.18;297297;"89612

2
 ";11336;2361;14
2024;spring;Tsuki ga Michibiku Isekai Douchuu 2nd Season;https://cdn.myanimelist.net/images/anime/1794/142621.jpg;月が導く異世界道中 第二幕;25;8 Jan 2024;24 Jun 2024;Mainichi Broadcasting System, Nippon Television Network, Tokyo MX, Medicos Entertainment, DMM.com, A-Sketch, BS NTV, AQUA ARIS, NetEase, CTW, AlphaPolis;J.C.Staff;Light novel;PG-13 - Teens 13 or older;7.841;7.84;125359125359;"9432

2
 ";912;282797;2224
2024;spring;Yoru no Kurage wa Oyogenai;https://cdn.myanimelist.net/images/anime/1834/141827.jpg;夜のクラゲは泳げない;12;7 Apr 2024;23 Jun 2024;Movic, KlockWorx, Asmik Ace, Tohokushinsha Film Corporation, King Records, Kansai Telecasting, BS11;Doga Kobo;Original;PG-13 - Teens 13 or older;7.771;7.77;4415744157;"11092

2
 ";1988;117271;895
2024;spring;Tadaima, Okaeri;https://cdn.myanimelist.net/images/anime/1272/139785.jpg;ただいま、おかえり;12;9 Apr 2024;25 Jun 2024;Sony Pictures Entertainment, Animax, Movic, Nippon Columbia, Nikkatsu, Crunchyroll, Culture Entertainment, Bit grooove promotion, Fusion Product;Studio Deen;Manga;PG-13 - Teens 13 or older;7.751;7.75;1357213572;"11492

2
 ";3781;39426;349
2024;spring;Wind Breaker;https://cdn.myanimelist.net/images/anime/1438/141816.jpg;WIND BREAKER;13;5 Apr 2024;28 Jun 2024;Aniplex, Mainichi Broadcasting System, Kodansha, Tohan Corporation;CloverWorks;Web manga;PG-13 - Teens 13 or older;7.741;7.74;169353169353;"11932

2
 ";727;348264;2736
2024;spring;Date A Live V;https://cdn.myanimelist.net/images/anime/1659/141438.jpg;デート・ア・ライブⅤ;12;10 Apr 2024;26 Jun 2024;AT-X, Nippon Columbia, Docomo Anime Store, Kadokawa Media House, Kadokawa, Geek Pictures;Geek Toys;Light novel;R - 17+ (violence & profanity);7.691;7.69;3925039250;"13282

2
 ";1913;123157;1310
2024;spring;Tensei shitara Slime Datta Ken 3rd Season;https://cdn.myanimelist.net/images/anime/1211/143476.jpg;転生したらスライムだった件 第3期;24;5 Apr 2024;27 Sep 2024;Kodansha, Nippon Television Network, BS11, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions, Bandai Namco Filmworks, Bandai Namco Music Live;8bit;Manga;PG-13 - Teens 13 or older;7.681;7.68;159663159663;"13412

2
 ";616;401583;4199
2024;spring;Wonderful Precure!;https://cdn.myanimelist.net/images/anime/1852/140786.jpg;わんだふるぷりきゅあ!;50;4 Feb 2024;26 Jan 2025;ABC Animation;Toei Animation;Original;G - All Ages;7.581;7.58;21012101;"16592

2
 ";7461;7768;93
2024;spring;Yozakura-san Chi no Daisakusen;https://cdn.myanimelist.net/images/anime/1674/143715.jpg;夜桜さんちの大作戦;27;7 Apr 2024;6 Oct 2024;Pierrot, Mainichi Broadcasting System, NBCUniversal Entertainment Japan, Shueisha, JR East Marketing & Communications;SILVER LINK.;Manga;PG-13 - Teens 13 or older;7.551;7.55;3541535415;"17872

2
 ";1881;125675;605
2024;spring;Boukyaku Battery (TV);https://cdn.myanimelist.net/images/anime/1372/142242.jpg;忘却バッテリー;12;10 Apr 2024;3 Jul 2024;Kadokawa, dugout;MAPPA;Manga;PG-13 - Teens 13 or older;7.511;7.51;1597215972;"19292

2
 ";3657;41871;244
2021;winter;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2021;spring;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2021;summer;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2021;fall;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2022;winter;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2022;spring;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2022;summer;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2022;fall;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2023;winter;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2023;spring;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2023;summer;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19341934;"91842

2
 ";7123;8791;39
2023;fall;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19331933;"91842

2
 ";7123;8791;39
2024;winter;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19331933;"91842

2
 ";7123;8790;39
2024;spring;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19331933;"91842

2
 ";7123;8790;39
2024;summer;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19331933;"91842

2
 ";7123;8790;39
2024;fall;Sazae-san;https://cdn.myanimelist.net/images/anime/1008/98996.jpg;サザエさん;Unknown;5 Oct 1969;Unknown;Fuji TV;Eiken;4-koma manga;G - All Ages;6.141;6.14;19331933;"91842

2
 ";7123;8790;39
2024;spring;Jiisan Baasan Wakagaeru;https://cdn.myanimelist.net/images/anime/1676/141714.jpg;じいさんばあさん若返る;11;7 Apr 2024;16 Jun 2024;AT-X, Nippon Columbia, On-Lead, Kadokawa;Gekkou;Web manga;PG-13 - Teens 13 or older;7.471;7.47;4420844208;"20842

2
 ";1811;132449;544
2024;spring;Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu;https://cdn.myanimelist.net/images/anime/1580/141243.jpg;転生したら第七王子だったので、気ままに魔術を極めます;12;2 Apr 2024;18 Jun 2024;TV Tokyo, Lantis, Kodansha, Ai Addiction, Crunchyroll, ADK Marketing Solutions, Bandai Namco Filmworks, Bandai Namco Music Live;Tsumugi Akita Animation Lab;Light novel;PG-13 - Teens 13 or older;7.441;7.44;104398104398;"21932

2
 ";1262;203057;1001
2024;spring;Captain Tsubasa Season 2: Junior Youth-hen;https://cdn.myanimelist.net/images/anime/1716/137279.jpg;キャプテン翼シーズン2 ジュニアユース編;39;1 Oct 2023;30 Jun 2024;TV Tokyo, Nihon Ad Systems, Warner Bros. Japan, Shueisha;Studio Kai;Manga;G - All Ages;7.421;7.42;58005800;"22882

2
 ";5705;15226;108
2024;spring;Bartender: Kami no Glass;https://cdn.myanimelist.net/images/anime/1462/142547.jpg;バーテンダー 神のグラス;12;4 Apr 2024;20 Jun 2024;TV Tokyo, TOHO animation, Crunchyroll, NetEase;Liber;Manga;PG-13 - Teens 13 or older;7.381;7.38;4388643886;"24392

2
 ";1942;120092;479
2024;spring;Shuumatsu Train Doko e Iku?;https://cdn.myanimelist.net/images/anime/1224/137451.jpg;終末トレインどこへいく？;12;1 Apr 2024;24 Jun 2024;Movic, AT-X, flying DOG, Tokyo MX, Kadokawa, DAXEL;EMT Squared;Original;PG-13 - Teens 13 or older;7.371;7.37;2915929159;"25012

2
 ";2605;77089;257
2024;spring;Kenka Dokugaku;https://cdn.myanimelist.net/images/anime/1594/142521.jpg;喧嘩独学;12;11 Apr 2024;27 Jun 2024;Dentsu, Fuji TV, GAGA, Slow Curve, Fujipacific Music, BS Fuji, Crunchyroll, Line Digital Frontier;Okuruto Noboru;Web manga;PG-13 - Teens 13 or older;7.341;7.34;3493234932;"26152

2
 ";2538;80637;316
2024;spring;Sentai Daishikkaku;https://cdn.myanimelist.net/images/anime/1183/141489.jpg;戦隊大失格;12;7 Apr 2024;30 Jun 2024;Shochiku, TBS, Kodansha, DAX Production, JR East Marketing & Communications, Yostar;Yostar Pictures;Manga;PG-13 - Teens 13 or older;7.321;7.32;6319063190;"27342

2
 ";1534;163768;734
